               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.019937,           0.0058566,            0.017411,             0.79589,             0.65362,             0.69887,             0.58077,            0.015019,           0.0053036,            0.013945,            0.004885,            0.004885,            0.004885
                 157,            0.020372,           0.0058413,            0.017309,             0.77779,             0.67469,              0.7174,             0.59898,            0.015224,           0.0053086,             0.01412,            0.004852,            0.004852,            0.004852
                 158,            0.020722,           0.0059272,            0.018178,              0.7244,             0.70405,              0.7137,             0.59225,            0.015087,           0.0053366,            0.013943,            0.004819,            0.004819,            0.004819
                 159,             0.02033,           0.0059507,            0.017095,             0.73368,             0.67006,             0.69843,              0.5792,             0.01443,           0.0053517,            0.013703,            0.004786,            0.004786,            0.004786
                 160,            0.019654,            0.005705,            0.017538,             0.82763,             0.62982,             0.71466,              0.5962,            0.014404,            0.005266,            0.013774,            0.004753,            0.004753,            0.004753
                 161,            0.019626,           0.0060178,            0.016894,             0.79871,             0.67382,             0.74422,              0.6263,            0.014506,           0.0052448,            0.013472,             0.00472,             0.00472,             0.00472
                 162,            0.020454,            0.005782,              0.0158,             0.78196,             0.67518,             0.72184,             0.60815,            0.014661,           0.0052339,            0.013251,            0.004687,            0.004687,            0.004687
                 163,            0.019103,           0.0057537,            0.017246,             0.80988,             0.67053,              0.7388,             0.62278,            0.014334,           0.0052549,            0.013234,            0.004654,            0.004654,            0.004654
                 164,            0.019202,           0.0057522,            0.017542,             0.72816,             0.70738,             0.72454,             0.60763,            0.014288,           0.0053107,            0.013378,            0.004621,            0.004621,            0.004621
                 165,            0.019509,           0.0059794,            0.016786,             0.77067,             0.68394,             0.72852,             0.61414,            0.014116,           0.0052267,            0.012954,            0.004588,            0.004588,            0.004588
                 166,            0.019093,           0.0057676,            0.016018,             0.81058,             0.67361,              0.7462,             0.62433,            0.014235,           0.0052739,            0.012961,            0.004555,            0.004555,            0.004555
                 167,            0.019305,           0.0055048,            0.015722,             0.77763,             0.71821,             0.75532,             0.63774,            0.013981,           0.0052755,            0.012835,            0.004522,            0.004522,            0.004522
                 168,            0.019181,           0.0054496,            0.014743,             0.79088,             0.69638,              0.7418,             0.62767,            0.014005,           0.0052102,             0.01258,            0.004489,            0.004489,            0.004489
                 169,            0.018794,            0.005526,            0.015941,             0.78801,              0.6739,             0.73738,             0.62245,            0.013426,           0.0050632,            0.012381,            0.004456,            0.004456,            0.004456
                 170,            0.019015,            0.005344,            0.014991,             0.78091,             0.71268,             0.74141,             0.62246,            0.014228,           0.0052656,            0.012266,            0.004423,            0.004423,            0.004423
                 171,            0.018897,           0.0055344,            0.015249,             0.78437,             0.69743,             0.74669,              0.6339,            0.014078,           0.0051493,            0.012248,             0.00439,             0.00439,             0.00439
                 172,            0.019203,           0.0056858,            0.015128,             0.75965,             0.71819,             0.74952,              0.6309,            0.013982,           0.0051404,            0.012058,            0.004357,            0.004357,            0.004357
                 173,            0.020117,           0.0057255,            0.013794,             0.76046,             0.72734,             0.75402,             0.62672,            0.014635,           0.0052071,            0.011867,            0.004324,            0.004324,            0.004324
                 174,             0.01913,           0.0052483,            0.015526,             0.78638,             0.72248,             0.74947,             0.63008,            0.013983,            0.005122,            0.012161,            0.004291,            0.004291,            0.004291
                 175,            0.019476,           0.0058401,            0.014811,             0.81981,               0.681,             0.73912,             0.62051,            0.013829,           0.0051526,            0.011915,            0.004258,            0.004258,            0.004258
                 176,            0.018973,           0.0056164,             0.01481,             0.81514,             0.69082,             0.75519,             0.62792,            0.013877,           0.0050921,            0.011795,            0.004225,            0.004225,            0.004225
                 177,            0.019091,           0.0056457,            0.014316,             0.77525,             0.70861,             0.75658,             0.63837,            0.013812,           0.0051638,            0.011597,            0.004192,            0.004192,            0.004192
                 178,            0.018599,           0.0055424,            0.013948,             0.79551,             0.73901,             0.76546,             0.64725,            0.013581,           0.0051156,            0.011414,            0.004159,            0.004159,            0.004159
                 179,            0.018954,           0.0057801,            0.014209,             0.80139,              0.7447,             0.76732,             0.64687,            0.013969,            0.005186,            0.011318,            0.004126,            0.004126,            0.004126
                 180,            0.019166,           0.0056392,            0.014769,             0.76776,             0.73008,             0.75821,             0.63889,            0.013656,           0.0050967,            0.011377,            0.004093,            0.004093,            0.004093
                 181,            0.018911,           0.0056982,            0.014146,             0.81517,             0.69794,             0.76179,             0.64512,            0.013865,            0.005069,            0.011201,             0.00406,             0.00406,             0.00406
                 182,            0.018899,            0.005659,              0.0141,             0.84348,             0.68888,             0.75887,             0.64379,            0.013734,           0.0051121,              0.0111,            0.004027,            0.004027,            0.004027
                 183,            0.018862,           0.0054863,            0.013952,             0.86956,              0.6935,             0.76631,             0.65786,            0.013217,           0.0050103,            0.011105,            0.003994,            0.003994,            0.003994
                 184,            0.018153,           0.0057032,            0.014151,             0.85239,             0.69577,             0.76775,             0.65034,            0.013326,           0.0050251,            0.011083,            0.003961,            0.003961,            0.003961
                 185,             0.01804,           0.0056353,            0.013482,             0.80572,             0.72492,             0.78825,             0.67315,            0.012994,           0.0049297,            0.010723,            0.003928,            0.003928,            0.003928
                 186,             0.01869,           0.0055377,            0.014454,             0.83001,             0.72399,             0.77589,             0.65955,            0.013361,            0.004988,            0.010564,            0.003895,            0.003895,            0.003895
                 187,            0.018148,           0.0055222,            0.013913,             0.81166,             0.73348,              0.7786,             0.66023,            0.013723,           0.0050272,            0.010585,            0.003862,            0.003862,            0.003862
                 188,            0.017612,           0.0053137,            0.012985,             0.81504,             0.73913,             0.77963,             0.66903,            0.013063,           0.0049255,            0.010545,            0.003829,            0.003829,            0.003829
                 189,            0.018476,           0.0053602,            0.013163,             0.82583,             0.73607,             0.78134,             0.65735,            0.013761,           0.0049732,            0.010419,            0.003796,            0.003796,            0.003796
                 190,             0.01869,           0.0054018,            0.013508,             0.85035,             0.72358,             0.78578,             0.67258,            0.013256,            0.004933,            0.010355,            0.003763,            0.003763,            0.003763
                 191,            0.018132,           0.0053327,            0.013592,             0.82984,             0.72966,             0.78696,             0.67634,             0.01325,             0.00494,            0.010181,             0.00373,             0.00373,             0.00373
                 192,            0.018034,           0.0054248,            0.012418,             0.80773,             0.75283,             0.79021,             0.67436,            0.013122,           0.0049043,            0.010064,            0.003697,            0.003697,            0.003697
                 193,            0.018832,           0.0054849,            0.013764,              0.8478,             0.72951,             0.78234,             0.65885,            0.013694,           0.0049899,            0.010014,            0.003664,            0.003664,            0.003664
                 194,            0.018215,           0.0057233,            0.012059,             0.84605,             0.74089,             0.79144,             0.67517,            0.012982,           0.0048979,           0.0099119,            0.003631,            0.003631,            0.003631
                 195,            0.018592,           0.0055554,            0.012765,             0.81691,             0.74707,             0.79172,             0.68106,            0.013295,            0.004914,           0.0098069,            0.003598,            0.003598,            0.003598
                 196,            0.018071,           0.0053315,            0.012341,             0.83038,             0.73687,             0.78938,             0.67678,             0.01325,           0.0049339,           0.0097682,            0.003565,            0.003565,            0.003565
                 197,            0.018818,           0.0055043,            0.012714,             0.84916,              0.7468,             0.78853,             0.67506,            0.013472,           0.0049251,           0.0096967,            0.003532,            0.003532,            0.003532
                 198,            0.018649,           0.0054126,            0.012946,             0.83999,             0.75736,             0.80009,             0.67865,            0.013222,           0.0049333,           0.0095706,            0.003499,            0.003499,            0.003499
                 199,            0.017836,           0.0054942,            0.012455,              0.8079,             0.75443,             0.79697,             0.68136,             0.01316,           0.0049225,           0.0095806,            0.003466,            0.003466,            0.003466
                 200,            0.017792,           0.0052742,            0.012089,             0.82286,             0.76626,             0.79724,             0.67889,            0.013009,           0.0048408,           0.0093587,            0.003433,            0.003433,            0.003433
                 201,            0.017749,           0.0054145,            0.011899,             0.87273,             0.73429,             0.80752,             0.69379,            0.012833,           0.0048987,           0.0093248,              0.0034,              0.0034,              0.0034
                 202,            0.017718,           0.0054812,            0.012568,             0.86507,             0.73421,             0.79053,             0.68295,            0.012694,           0.0048767,           0.0092869,            0.003367,            0.003367,            0.003367
                 203,            0.017437,           0.0055478,            0.012168,             0.83746,             0.75968,             0.80098,             0.68642,            0.012877,           0.0049109,           0.0091881,            0.003334,            0.003334,            0.003334
                 204,            0.017492,           0.0053094,            0.011982,             0.84317,             0.74295,             0.80777,             0.69297,            0.012905,           0.0049289,           0.0089926,            0.003301,            0.003301,            0.003301
                 205,            0.017805,           0.0053704,            0.011306,             0.84731,             0.74944,             0.81168,             0.69573,            0.013132,           0.0049474,           0.0089709,            0.003268,            0.003268,            0.003268
                 206,            0.017707,           0.0054465,            0.012008,             0.87207,             0.75258,             0.81516,             0.70132,            0.013069,           0.0048939,            0.008907,            0.003235,            0.003235,            0.003235
                 207,            0.017483,           0.0053174,            0.011355,             0.86785,             0.76501,             0.82254,              0.7054,            0.012916,           0.0048027,           0.0088118,            0.003202,            0.003202,            0.003202
                 208,            0.017653,           0.0052391,            0.011349,             0.85113,             0.75921,             0.82444,             0.70416,            0.012694,           0.0049389,           0.0087301,            0.003169,            0.003169,            0.003169
                 209,            0.017384,           0.0052666,            0.011077,             0.85529,             0.76139,             0.82034,             0.70253,            0.012643,           0.0048583,           0.0086221,            0.003136,            0.003136,            0.003136
                 210,            0.017285,           0.0055667,            0.011551,             0.86678,             0.73822,             0.81693,             0.70458,            0.012462,           0.0047943,           0.0086082,            0.003103,            0.003103,            0.003103
                 211,            0.016698,           0.0052427,             0.01064,             0.84976,             0.73778,             0.81433,             0.70606,            0.012338,           0.0048534,           0.0084174,             0.00307,             0.00307,             0.00307
                 212,            0.017283,           0.0053859,            0.011043,              0.8594,              0.7643,             0.80916,             0.69482,             0.01294,           0.0048607,           0.0083259,            0.003037,            0.003037,            0.003037
                 213,            0.016886,           0.0051806,            0.010781,             0.86821,             0.76375,             0.81053,             0.69963,            0.012633,           0.0049025,           0.0083963,            0.003004,            0.003004,            0.003004
                 214,             0.01705,           0.0053577,             0.01087,             0.85835,             0.77507,             0.81416,             0.70094,            0.012527,           0.0047805,           0.0082308,            0.002971,            0.002971,            0.002971
                 215,            0.017058,           0.0052559,            0.011199,             0.86227,             0.78089,              0.8215,             0.70887,            0.012463,           0.0048059,           0.0081706,            0.002938,            0.002938,            0.002938
                 216,            0.016904,            0.005403,            0.010616,             0.86935,             0.78098,             0.81871,             0.70946,            0.012417,           0.0047475,           0.0081117,            0.002905,            0.002905,            0.002905
                 217,            0.016508,            0.005324,            0.010955,             0.86434,              0.7839,             0.82074,             0.70549,            0.012618,           0.0047943,           0.0081484,            0.002872,            0.002872,            0.002872
                 218,            0.016448,           0.0052072,            0.010227,             0.86531,             0.79142,             0.83626,             0.72395,            0.012295,           0.0046729,           0.0079762,            0.002839,            0.002839,            0.002839
                 219,            0.016408,            0.005041,           0.0097233,             0.87518,             0.78018,             0.82535,             0.70856,            0.012376,           0.0047817,           0.0079299,            0.002806,            0.002806,            0.002806
                 220,            0.016516,            0.005104,            0.010118,             0.87941,             0.77882,             0.82127,             0.70821,            0.012282,           0.0047776,           0.0078465,            0.002773,            0.002773,            0.002773
                 221,            0.016717,           0.0051079,            0.010545,             0.86438,              0.7918,             0.82873,             0.71376,            0.012437,           0.0047747,           0.0077078,             0.00274,             0.00274,             0.00274
                 222,            0.016759,           0.0050922,            0.010232,              0.8907,             0.78991,             0.84247,              0.7322,            0.012052,           0.0047234,           0.0077022,            0.002707,            0.002707,            0.002707
                 223,            0.016575,           0.0051901,            0.010036,             0.87889,             0.78383,              0.8418,              0.7314,            0.012197,           0.0046953,           0.0075286,            0.002674,            0.002674,            0.002674
                 224,             0.01637,           0.0052494,           0.0098727,             0.89442,             0.77744,             0.84281,             0.73093,            0.012349,           0.0047922,            0.007522,            0.002641,            0.002641,            0.002641
                 225,            0.016366,           0.0053046,            0.010251,             0.91306,             0.76315,             0.84542,             0.73601,            0.011942,           0.0046861,            0.007493,            0.002608,            0.002608,            0.002608
                 226,            0.016123,           0.0049685,           0.0091848,              0.9194,             0.77809,             0.84433,             0.73251,            0.012306,           0.0047349,           0.0074428,            0.002575,            0.002575,            0.002575
                 227,            0.016077,           0.0052886,           0.0098238,             0.91069,             0.77801,             0.83912,             0.72949,            0.012119,           0.0047484,           0.0072251,            0.002542,            0.002542,            0.002542
                 228,            0.016244,           0.0052757,           0.0096083,             0.90561,              0.7798,             0.83837,             0.73139,            0.011886,           0.0046657,           0.0071967,            0.002509,            0.002509,            0.002509
                 229,            0.016111,           0.0053569,           0.0094342,             0.89754,             0.77834,             0.85345,             0.73468,            0.012045,           0.0046862,           0.0072632,            0.002476,            0.002476,            0.002476
                 230,            0.015951,           0.0050169,            0.009864,             0.90701,             0.78409,             0.85139,             0.73924,            0.011966,           0.0046656,           0.0071519,            0.002443,            0.002443,            0.002443
                 231,            0.016029,           0.0051671,           0.0099551,              0.9143,             0.78267,              0.8541,             0.74229,            0.011971,           0.0046743,           0.0071009,             0.00241,             0.00241,             0.00241
                 232,            0.015987,            0.005333,           0.0091596,             0.90621,             0.78954,             0.86258,             0.74723,            0.011956,           0.0046087,           0.0069421,            0.002377,            0.002377,            0.002377
                 233,            0.015581,           0.0048518,           0.0086176,               0.905,             0.79031,              0.8601,             0.74783,            0.011864,           0.0046554,           0.0069181,            0.002344,            0.002344,            0.002344
                 234,            0.015313,           0.0051942,           0.0095863,             0.90698,             0.78075,             0.85626,             0.74054,            0.011901,           0.0046826,           0.0068599,            0.002311,            0.002311,            0.002311
                 235,            0.015562,           0.0048686,           0.0090905,             0.88995,              0.8003,             0.85912,             0.75051,             0.01185,           0.0045969,           0.0068125,            0.002278,            0.002278,            0.002278
                 236,            0.015889,           0.0050284,           0.0094101,             0.90262,             0.79231,                0.87,             0.75712,            0.012069,           0.0046816,           0.0067945,            0.002245,            0.002245,            0.002245
                 237,            0.015692,           0.0049253,            0.010093,             0.92823,             0.79186,             0.86624,             0.75574,            0.011789,           0.0046041,           0.0067809,            0.002212,            0.002212,            0.002212
                 238,            0.015758,           0.0051096,           0.0091731,             0.92267,             0.78943,             0.86387,             0.75132,            0.011536,            0.004631,           0.0066654,            0.002179,            0.002179,            0.002179
                 239,            0.015434,            0.005033,           0.0096314,             0.91878,             0.79528,             0.86349,             0.75416,            0.011517,            0.004624,           0.0065656,            0.002146,            0.002146,            0.002146
                 240,            0.015279,           0.0051071,           0.0089867,             0.89756,             0.80971,             0.86962,             0.75795,            0.011729,           0.0047062,           0.0064649,            0.002113,            0.002113,            0.002113
                 241,            0.015237,           0.0049391,           0.0091657,             0.92035,             0.79937,             0.87127,             0.75631,            0.011652,           0.0046508,            0.006429,             0.00208,             0.00208,             0.00208
                 242,             0.01556,           0.0049186,           0.0086059,             0.91393,             0.80802,             0.87605,             0.76216,            0.011793,           0.0046952,           0.0063652,            0.002047,            0.002047,            0.002047
                 243,            0.015224,           0.0049125,           0.0087215,             0.91861,             0.80167,             0.87382,               0.765,            0.011387,           0.0046053,           0.0063131,            0.002014,            0.002014,            0.002014
                 244,            0.015123,           0.0049569,           0.0083053,             0.93189,             0.79449,              0.8676,             0.76515,            0.011345,           0.0045413,           0.0062262,            0.001981,            0.001981,            0.001981
                 245,            0.015257,           0.0047649,           0.0080271,             0.92463,             0.80105,             0.86647,              0.7606,            0.011491,           0.0045959,           0.0062143,            0.001948,            0.001948,            0.001948
                 246,            0.015275,           0.0050638,           0.0084332,             0.93627,             0.79489,             0.87546,             0.77185,            0.011251,            0.004538,           0.0061941,            0.001915,            0.001915,            0.001915
                 247,            0.015107,           0.0048356,           0.0082403,             0.92829,             0.79438,              0.8693,             0.75805,            0.011577,           0.0045614,           0.0061293,            0.001882,            0.001882,            0.001882
                 248,            0.015221,           0.0048346,           0.0082411,             0.93132,             0.80037,             0.87639,             0.76645,            0.011475,           0.0045834,           0.0060614,            0.001849,            0.001849,            0.001849
                 249,             0.01448,            0.004835,            0.007747,              0.9397,             0.79085,             0.87454,             0.76696,            0.011568,           0.0045715,           0.0059709,            0.001816,            0.001816,            0.001816
                 250,            0.014678,           0.0051538,           0.0078815,             0.93055,             0.79829,             0.87475,              0.7654,            0.011269,           0.0045215,           0.0059457,            0.001783,            0.001783,            0.001783
                 251,            0.014262,           0.0049394,           0.0081885,             0.92528,             0.80224,             0.87614,             0.77198,            0.011105,           0.0045189,           0.0058859,             0.00175,             0.00175,             0.00175
                 252,            0.014935,           0.0048938,           0.0073665,             0.93442,             0.79726,             0.87531,             0.76527,            0.011461,           0.0045181,           0.0058063,            0.001717,            0.001717,            0.001717
                 253,            0.014361,           0.0051391,           0.0075217,             0.93863,             0.79395,             0.87428,             0.76448,            0.011269,            0.004509,           0.0057575,            0.001684,            0.001684,            0.001684
                 254,            0.014727,           0.0049035,           0.0075919,             0.93218,             0.80138,             0.86927,             0.75965,            0.011539,           0.0045555,           0.0057284,            0.001651,            0.001651,            0.001651
                 255,            0.014416,           0.0048365,           0.0080281,             0.93528,             0.80159,             0.86916,             0.75971,            0.011228,           0.0045222,           0.0056983,            0.001618,            0.001618,            0.001618
                 256,            0.013984,           0.0047022,           0.0082329,             0.94088,             0.80042,             0.87989,             0.77163,            0.011106,           0.0045595,           0.0056493,            0.001585,            0.001585,            0.001585
                 257,            0.014029,           0.0047588,           0.0079852,             0.95995,             0.78863,             0.88596,             0.77478,            0.011124,           0.0044891,           0.0056455,            0.001552,            0.001552,            0.001552
                 258,            0.014448,           0.0046088,           0.0073199,             0.96048,              0.7891,             0.88814,             0.77705,            0.011282,           0.0046166,           0.0055624,            0.001519,            0.001519,            0.001519
                 259,            0.013958,           0.0045461,           0.0070154,             0.91255,             0.82924,             0.88927,             0.77857,            0.011289,           0.0045578,           0.0055196,            0.001486,            0.001486,            0.001486
                 260,            0.013909,           0.0046432,           0.0067095,             0.92172,              0.8258,             0.88673,             0.78079,             0.01122,           0.0045217,           0.0054412,            0.001453,            0.001453,            0.001453
                 261,            0.013977,           0.0047862,           0.0073521,             0.92953,             0.82298,              0.8823,             0.77685,            0.011173,           0.0045546,           0.0053791,             0.00142,             0.00142,             0.00142
                 262,            0.014565,           0.0049275,           0.0077254,             0.93615,             0.81881,             0.89167,             0.78857,             0.01107,           0.0044775,           0.0053524,            0.001387,            0.001387,            0.001387
                 263,            0.013756,           0.0046667,            0.007671,             0.92541,             0.81902,             0.88421,             0.78246,            0.010986,           0.0044338,           0.0053068,            0.001354,            0.001354,            0.001354
                 264,            0.013636,           0.0047788,           0.0071696,             0.93647,             0.81632,               0.888,             0.78452,            0.011175,           0.0044756,           0.0052849,            0.001321,            0.001321,            0.001321
                 265,            0.013842,           0.0046438,           0.0070285,             0.91895,             0.83195,             0.88592,             0.78454,            0.010997,           0.0044791,           0.0052535,            0.001288,            0.001288,            0.001288
                 266,            0.013103,           0.0045583,           0.0068603,             0.94512,             0.81674,             0.87969,             0.77417,            0.011038,           0.0044299,           0.0051856,            0.001255,            0.001255,            0.001255
                 267,            0.013537,           0.0047047,           0.0070156,             0.93437,             0.82235,               0.884,             0.78258,            0.010766,           0.0044392,           0.0051448,            0.001222,            0.001222,            0.001222
                 268,            0.013369,           0.0045804,           0.0069868,             0.92883,             0.82742,             0.88813,              0.7882,            0.010677,           0.0044127,           0.0050994,            0.001189,            0.001189,            0.001189
                 269,            0.013428,           0.0048115,           0.0073692,             0.94969,             0.81184,             0.88463,             0.78475,            0.010724,           0.0044175,           0.0050285,            0.001156,            0.001156,            0.001156
                 270,            0.013364,           0.0046466,           0.0067814,             0.93357,             0.82591,             0.88747,              0.7883,            0.010801,           0.0044781,           0.0049856,            0.001123,            0.001123,            0.001123
                 271,            0.013197,           0.0046929,            0.007142,             0.93042,             0.82574,              0.8921,              0.7865,            0.010996,           0.0045275,           0.0049419,             0.00109,             0.00109,             0.00109
                 272,            0.013144,            0.004699,           0.0068863,             0.93703,             0.83071,               0.894,             0.79282,            0.010735,            0.004498,           0.0048951,            0.001057,            0.001057,            0.001057
                 273,            0.013409,           0.0046787,            0.007369,             0.92912,             0.83385,             0.89706,             0.79756,            0.010711,           0.0044389,           0.0048513,            0.001024,            0.001024,            0.001024
                 274,            0.013236,           0.0046206,           0.0068799,             0.95428,             0.81838,             0.90087,             0.79701,            0.010946,           0.0044789,           0.0048371,            0.000991,            0.000991,            0.000991
                 275,             0.01311,           0.0047467,           0.0063284,             0.92967,             0.83496,              0.9035,              0.8026,            0.010637,           0.0044046,           0.0048225,            0.000958,            0.000958,            0.000958
                 276,            0.013069,           0.0045036,           0.0070985,             0.93264,             0.84057,             0.90699,             0.80316,            0.010776,           0.0044738,           0.0047927,            0.000925,            0.000925,            0.000925
                 277,            0.012892,           0.0045325,           0.0062821,             0.93988,             0.83748,             0.90348,             0.80153,            0.010698,           0.0044874,           0.0047643,            0.000892,            0.000892,            0.000892
                 278,            0.012776,           0.0045939,           0.0066111,             0.94427,             0.83234,              0.9118,             0.81117,            0.010646,           0.0044989,            0.004722,            0.000859,            0.000859,            0.000859
                 279,            0.012607,           0.0045112,           0.0062115,             0.94698,             0.82705,             0.90914,             0.80632,            0.010623,           0.0044692,           0.0046991,            0.000826,            0.000826,            0.000826
                 280,            0.012682,           0.0044286,           0.0065416,             0.95004,             0.83365,             0.90748,              0.8078,            0.010607,           0.0044154,           0.0046405,            0.000793,            0.000793,            0.000793
                 281,            0.012891,           0.0045092,           0.0062034,              0.9477,             0.83488,             0.91121,             0.80624,             0.01074,           0.0044179,           0.0046057,             0.00076,             0.00076,             0.00076
                 282,             0.01275,           0.0047144,            0.006296,             0.94888,             0.83549,             0.91619,             0.81818,            0.010589,           0.0044353,           0.0045511,            0.000727,            0.000727,            0.000727
                 283,            0.012323,           0.0044468,           0.0060565,             0.94129,             0.83753,             0.91636,             0.81667,            0.010573,           0.0044514,           0.0045173,            0.000694,            0.000694,            0.000694
                 284,            0.012292,           0.0046546,           0.0065228,             0.94866,             0.83606,             0.91665,             0.81624,             0.01046,           0.0044175,           0.0044849,            0.000661,            0.000661,            0.000661
                 285,            0.012653,           0.0045111,           0.0062615,             0.94798,             0.83663,             0.91531,             0.81757,            0.010577,           0.0044699,           0.0044605,            0.000628,            0.000628,            0.000628
                 286,            0.012282,           0.0044329,           0.0064241,             0.95347,             0.82926,             0.91408,             0.81186,            0.010552,           0.0044871,           0.0044491,            0.000595,            0.000595,            0.000595
                 287,            0.012079,           0.0045771,           0.0060291,             0.95061,              0.8315,             0.91251,             0.81652,            0.010524,           0.0044475,           0.0044319,            0.000562,            0.000562,            0.000562
                 288,            0.011867,            0.004414,           0.0062489,             0.92341,             0.84196,             0.91466,              0.8156,            0.010587,            0.004433,           0.0043742,            0.000529,            0.000529,            0.000529
                 289,            0.012003,           0.0044958,           0.0057205,             0.96045,             0.82364,             0.91543,             0.81581,            0.010576,           0.0044357,           0.0043319,            0.000496,            0.000496,            0.000496
                 290,            0.012181,           0.0044933,           0.0058433,             0.94964,             0.83482,             0.91793,             0.82033,            0.010346,           0.0044032,           0.0043006,            0.000463,            0.000463,            0.000463
                 291,            0.012262,           0.0043882,           0.0061377,             0.94717,             0.83505,             0.91612,             0.81853,            0.010323,           0.0044052,           0.0042776,             0.00043,             0.00043,             0.00043
                 292,            0.011803,           0.0041347,           0.0054345,             0.95938,             0.82127,             0.91609,             0.81881,             0.01044,           0.0044303,           0.0042697,            0.000397,            0.000397,            0.000397
                 293,            0.011861,           0.0044133,           0.0060523,             0.96006,             0.82571,             0.91815,             0.82078,            0.010433,           0.0044266,           0.0042554,            0.000364,            0.000364,            0.000364
                 294,            0.011947,            0.004301,           0.0060776,             0.92318,             0.84747,             0.91863,             0.82245,            0.010322,           0.0044261,           0.0042147,            0.000331,            0.000331,            0.000331
                 295,            0.011888,           0.0045572,           0.0061735,             0.92501,             0.84625,             0.92082,             0.82302,            0.010375,           0.0044037,           0.0041879,            0.000298,            0.000298,            0.000298
                 296,            0.011817,           0.0042243,           0.0055414,             0.94723,              0.8346,             0.91977,             0.82305,            0.010325,           0.0044027,           0.0041771,            0.000265,            0.000265,            0.000265
                 297,            0.011816,            0.004451,           0.0060877,              0.9603,             0.82206,             0.92434,             0.82661,            0.010455,           0.0044372,           0.0041599,            0.000232,            0.000232,            0.000232
                 298,            0.011256,           0.0041539,           0.0055519,             0.96019,             0.82455,             0.91971,             0.81886,            0.010381,           0.0044084,           0.0041436,            0.000199,            0.000199,            0.000199
                 299,            0.011156,           0.0043391,            0.005643,             0.96125,             0.82149,             0.91876,             0.82269,            0.010302,           0.0043849,           0.0041283,            0.000166,            0.000166,            0.000166
