               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  48,            0.030067,            0.006007,            0.053834,             0.64769,             0.27359,             0.15509,             0.11122,            0.026733,           0.0054075,              0.0554,            0.008449,            0.008449,            0.008449
                  49,            0.031339,           0.0060221,             0.05548,             0.65465,              0.2798,             0.15642,             0.11347,            0.025925,           0.0052117,            0.055608,            0.008416,            0.008416,            0.008416
                  50,            0.031377,           0.0059436,            0.056164,             0.62313,             0.27398,             0.15847,             0.11083,            0.027196,           0.0053917,            0.055233,            0.008383,            0.008383,            0.008383
                  51,            0.031315,           0.0055979,            0.056316,             0.68774,             0.24437,             0.16208,              0.1112,            0.028442,           0.0052558,            0.055221,             0.00835,             0.00835,             0.00835
                  52,            0.031408,             0.00593,            0.056242,             0.65502,             0.26576,             0.16428,             0.11302,            0.025937,           0.0053233,            0.054737,            0.008317,            0.008317,            0.008317
                  53,            0.031165,            0.005971,            0.056084,             0.71159,             0.23912,             0.16826,             0.11794,            0.024104,           0.0052048,            0.054527,            0.008284,            0.008284,            0.008284
                  54,            0.030338,           0.0059003,            0.056459,             0.55666,             0.30745,             0.17104,             0.12035,            0.024559,           0.0052252,            0.054009,            0.008251,            0.008251,            0.008251
                  55,            0.030791,            0.005774,            0.054088,             0.71576,             0.24494,             0.17002,             0.12163,            0.026396,           0.0051206,            0.053506,            0.008218,            0.008218,            0.008218
                  56,            0.031849,           0.0058451,            0.055867,             0.65718,              0.2684,             0.17309,             0.12129,            0.024013,           0.0052568,            0.053696,            0.008185,            0.008185,            0.008185
                  57,            0.030429,           0.0058898,            0.054692,             0.61721,             0.29831,              0.1851,             0.12552,            0.025993,           0.0052408,            0.053517,            0.008152,            0.008152,            0.008152
                  58,             0.03021,           0.0056419,            0.053406,               0.628,             0.27906,             0.18212,             0.13029,            0.024485,           0.0051892,            0.052941,            0.008119,            0.008119,            0.008119
                  59,            0.028479,           0.0057931,            0.053587,             0.60961,             0.32004,             0.18966,             0.13294,            0.026096,           0.0050836,            0.052462,            0.008086,            0.008086,            0.008086
                  60,            0.029669,           0.0056744,            0.052983,             0.60352,             0.31328,               0.182,             0.12612,            0.026768,           0.0052415,            0.052283,            0.008053,            0.008053,            0.008053
                  61,            0.029385,           0.0058112,            0.052693,             0.58846,             0.30686,             0.19094,             0.13024,            0.024489,           0.0051314,            0.051877,             0.00802,             0.00802,             0.00802
                  62,            0.030244,            0.005616,            0.054018,             0.58029,             0.32919,             0.19623,             0.13856,            0.023676,           0.0050231,            0.052295,            0.007987,            0.007987,            0.007987
                  63,            0.028536,           0.0055199,            0.051205,             0.57681,             0.34871,             0.20846,             0.14668,            0.024575,           0.0051351,            0.051608,            0.007954,            0.007954,            0.007954
                  64,            0.029162,           0.0055424,            0.052908,             0.57178,             0.34764,              0.2025,             0.14425,            0.026513,           0.0050045,            0.051195,            0.007921,            0.007921,            0.007921
                  65,            0.029449,           0.0057771,            0.052097,             0.59346,             0.35099,             0.21106,             0.15271,            0.023463,           0.0049903,            0.051117,            0.007888,            0.007888,            0.007888
                  66,            0.028605,           0.0053539,            0.053823,              0.6142,             0.34387,             0.21616,             0.15573,             0.02314,           0.0049848,            0.050927,            0.007855,            0.007855,            0.007855
                  67,            0.029192,            0.005539,            0.053706,             0.63666,             0.34183,              0.2183,             0.15968,             0.02316,           0.0048618,            0.050689,            0.007822,            0.007822,            0.007822
                  68,            0.029394,           0.0057609,            0.050258,             0.57017,             0.35896,             0.21693,             0.15151,            0.023931,           0.0050295,            0.050334,            0.007789,            0.007789,            0.007789
                  69,            0.029943,           0.0055362,            0.051161,             0.63509,             0.33882,             0.23023,             0.16827,            0.021969,           0.0049638,            0.050411,            0.007756,            0.007756,            0.007756
                  70,            0.027926,           0.0056094,            0.051211,             0.63596,             0.34813,             0.23599,             0.16147,            0.022969,           0.0049491,             0.05005,            0.007723,            0.007723,            0.007723
                  71,            0.029301,           0.0055962,              0.0487,             0.66026,             0.31846,             0.23629,             0.16946,            0.024717,           0.0047759,              0.0499,             0.00769,             0.00769,             0.00769
                  72,            0.030053,            0.005412,            0.051455,             0.64759,             0.31754,             0.23393,             0.16143,            0.025333,           0.0048212,            0.050025,            0.007657,            0.007657,            0.007657
                  73,            0.029973,           0.0053396,            0.050938,             0.65598,             0.32911,             0.23568,             0.17327,            0.022197,           0.0047668,            0.049615,            0.007624,            0.007624,            0.007624
                  74,            0.027562,           0.0055699,             0.05105,             0.67507,             0.32988,             0.24302,             0.17693,            0.022335,           0.0047612,            0.048885,            0.007591,            0.007591,            0.007591
                  75,            0.028901,           0.0052348,            0.049492,             0.65072,             0.32116,             0.24712,             0.17795,             0.02464,           0.0047466,            0.048541,            0.007558,            0.007558,            0.007558
                  76,            0.027889,           0.0054813,            0.049493,             0.62482,             0.36522,             0.24721,             0.18194,            0.021838,           0.0048467,            0.048687,            0.007525,            0.007525,            0.007525
                  77,            0.027971,            0.005498,            0.049119,              0.6538,             0.33525,              0.2459,             0.18458,             0.02426,           0.0046922,            0.048092,            0.007492,            0.007492,            0.007492
                  78,            0.028225,           0.0054125,            0.049378,             0.66398,             0.34165,             0.25189,             0.18336,            0.022981,           0.0046896,            0.048021,            0.007459,            0.007459,            0.007459
                  79,            0.027916,            0.005168,            0.049642,             0.69213,             0.31357,             0.25475,             0.18885,             0.02223,           0.0047387,            0.047682,            0.007426,            0.007426,            0.007426
                  80,             0.02756,           0.0054191,            0.048855,             0.65716,             0.33523,             0.25593,             0.18038,            0.023121,            0.004728,            0.048062,            0.007393,            0.007393,            0.007393
                  81,            0.027734,            0.005329,            0.046275,             0.67158,             0.33169,             0.26785,             0.19529,            0.022326,           0.0047251,            0.047511,             0.00736,             0.00736,             0.00736
                  82,             0.02795,           0.0055929,            0.047098,             0.66148,             0.33976,             0.25488,             0.18513,            0.023008,            0.004667,            0.047233,            0.007327,            0.007327,            0.007327
                  83,            0.026984,           0.0053457,            0.047879,             0.68117,             0.33977,             0.27789,             0.19868,            0.021361,           0.0047338,            0.046921,            0.007294,            0.007294,            0.007294
                  84,            0.027061,           0.0050032,            0.047176,             0.66908,             0.36597,             0.27768,             0.20256,            0.021712,           0.0046664,            0.046767,            0.007261,            0.007261,            0.007261
                  85,            0.027303,            0.005196,            0.048612,             0.68633,             0.34579,             0.28381,             0.20399,            0.022297,           0.0046648,            0.046562,            0.007228,            0.007228,            0.007228
                  86,              0.0265,           0.0052836,            0.048527,             0.58965,             0.40896,             0.28449,              0.2124,             0.02176,           0.0045338,            0.046508,            0.007195,            0.007195,            0.007195
                  87,            0.026963,           0.0051192,             0.04722,             0.67378,              0.3411,             0.29031,             0.20223,            0.022772,           0.0046642,            0.045911,            0.007162,            0.007162,            0.007162
                  88,            0.026562,           0.0051402,            0.045375,             0.64845,              0.3755,             0.28612,             0.21241,            0.021562,           0.0046128,              0.0457,            0.007129,            0.007129,            0.007129
                  89,            0.028118,           0.0050966,            0.046936,             0.59298,             0.40099,              0.2864,             0.21192,            0.021963,           0.0046317,            0.045659,            0.007096,            0.007096,            0.007096
                  90,            0.027029,           0.0055023,            0.045851,             0.53939,             0.42362,             0.30063,             0.22306,             0.02189,            0.004584,            0.045207,            0.007063,            0.007063,            0.007063
                  91,            0.026677,           0.0051403,            0.045066,             0.62751,             0.37016,             0.30004,             0.21281,            0.021823,            0.004599,            0.045181,             0.00703,             0.00703,             0.00703
                  92,            0.025245,           0.0052924,            0.044611,             0.68765,             0.36034,             0.30611,             0.22468,            0.020506,           0.0045506,            0.044982,            0.006997,            0.006997,            0.006997
                  93,            0.026893,           0.0053991,            0.047112,             0.66819,             0.36442,             0.31293,              0.2317,            0.020343,           0.0045921,            0.044669,            0.006964,            0.006964,            0.006964
                  94,              0.0256,           0.0050991,            0.046235,             0.67681,             0.36016,             0.32181,             0.23283,            0.021893,           0.0045349,            0.044133,            0.006931,            0.006931,            0.006931
                  95,            0.027571,           0.0050545,            0.043372,             0.68495,             0.37574,             0.32798,             0.24093,            0.022555,           0.0044495,            0.044088,            0.006898,            0.006898,            0.006898
                  96,            0.027288,           0.0053772,             0.04465,             0.72211,             0.35761,             0.33482,             0.24109,            0.022055,           0.0045307,             0.04358,            0.006865,            0.006865,            0.006865
                  97,            0.027997,           0.0051283,            0.043321,             0.66931,             0.36937,             0.31967,             0.23247,            0.023667,           0.0046839,            0.043503,            0.006832,            0.006832,            0.006832
                  98,            0.027358,           0.0052593,             0.04589,             0.68857,             0.36196,             0.33254,             0.25027,            0.021325,           0.0045369,            0.043296,            0.006799,            0.006799,            0.006799
                  99,            0.026481,           0.0050096,            0.042947,             0.72245,             0.34727,             0.33767,             0.25066,            0.023341,           0.0045198,            0.042755,            0.006766,            0.006766,            0.006766
                 100,            0.026852,           0.0052813,            0.044982,             0.70126,             0.35729,             0.34021,              0.2434,            0.021095,           0.0044982,            0.042439,            0.006733,            0.006733,            0.006733
                 101,            0.025933,           0.0051723,            0.044058,             0.73293,              0.3585,             0.35333,             0.26153,            0.020473,           0.0044485,            0.042472,              0.0067,              0.0067,              0.0067
                 102,            0.026624,           0.0049964,            0.042751,              0.7351,             0.36929,             0.35717,             0.26481,            0.020997,           0.0044688,            0.041841,            0.006667,            0.006667,            0.006667
                 103,            0.025721,           0.0051795,            0.042772,             0.74208,             0.34532,             0.34989,             0.25652,            0.020891,           0.0044933,            0.041639,            0.006634,            0.006634,            0.006634
                 104,            0.026969,           0.0053552,            0.042977,             0.75329,             0.34173,              0.3452,             0.25548,            0.021178,           0.0044844,            0.041927,            0.006601,            0.006601,            0.006601
                 105,            0.027337,           0.0051233,             0.04211,             0.75353,              0.3481,             0.36095,             0.26965,            0.021717,           0.0044656,            0.041621,            0.006568,            0.006568,            0.006568
                 106,            0.026943,           0.0049732,            0.042675,             0.71169,             0.37206,             0.35681,             0.26296,            0.020163,           0.0044626,            0.041275,            0.006535,            0.006535,            0.006535
                 107,             0.02506,           0.0049316,            0.042661,             0.69683,             0.37398,              0.3508,             0.26017,            0.020786,           0.0044024,            0.041186,            0.006502,            0.006502,            0.006502
                 108,            0.025935,           0.0051741,            0.043078,             0.71584,              0.3466,             0.36712,             0.27307,            0.020785,           0.0043428,            0.040575,            0.006469,            0.006469,            0.006469
                 109,            0.026289,           0.0049588,            0.041134,              0.7544,             0.35508,             0.36342,              0.2702,            0.022133,           0.0044869,            0.040159,            0.006436,            0.006436,            0.006436
                 110,            0.026382,           0.0052051,            0.041637,             0.75305,             0.36774,             0.36246,             0.26822,            0.020133,           0.0045111,            0.040383,            0.006403,            0.006403,            0.006403
                 111,            0.025962,           0.0047971,            0.039626,             0.73452,             0.37075,             0.36283,             0.25919,            0.021387,           0.0045276,            0.040243,             0.00637,             0.00637,             0.00637
                 112,            0.026188,           0.0051271,            0.041511,             0.73266,             0.36998,             0.37134,             0.27281,            0.020812,           0.0045056,            0.039842,            0.006337,            0.006337,            0.006337
                 113,            0.027043,           0.0050293,            0.039169,             0.73468,             0.36485,             0.36882,             0.27494,            0.021759,           0.0043724,            0.039498,            0.006304,            0.006304,            0.006304
                 114,            0.026986,           0.0050709,            0.039539,              0.7284,             0.36937,              0.3833,             0.28201,            0.021469,           0.0044698,            0.039217,            0.006271,            0.006271,            0.006271
                 115,             0.02689,           0.0048604,            0.041569,             0.70106,             0.36501,             0.37535,             0.27702,            0.021315,           0.0043851,             0.03911,            0.006238,            0.006238,            0.006238
                 116,            0.026921,           0.0049234,            0.041167,             0.69081,             0.39423,             0.37701,             0.27938,            0.021814,           0.0044061,            0.039128,            0.006205,            0.006205,            0.006205
                 117,            0.027284,           0.0050145,            0.042137,             0.73504,             0.40801,             0.39129,             0.29285,            0.021561,           0.0044246,            0.038883,            0.006172,            0.006172,            0.006172
                 118,            0.026378,           0.0048777,            0.040784,             0.65709,             0.42233,             0.38564,             0.28797,            0.020654,           0.0043564,            0.038212,            0.006139,            0.006139,            0.006139
                 119,            0.025646,           0.0049513,             0.03923,             0.72126,             0.38283,             0.38366,             0.28582,            0.019918,           0.0043496,            0.039198,            0.006106,            0.006106,            0.006106
                 120,            0.025044,            0.005217,            0.039927,             0.74818,             0.36478,             0.39186,             0.29389,            0.020922,           0.0044039,            0.038061,            0.006073,            0.006073,            0.006073
                 121,             0.02571,           0.0048462,            0.040012,             0.80103,             0.35135,             0.38882,             0.29031,             0.02018,           0.0042941,            0.038597,             0.00604,             0.00604,             0.00604
                 122,            0.024996,           0.0052628,            0.040392,             0.75324,             0.39093,             0.40281,             0.30414,            0.019651,           0.0043316,            0.037867,            0.006007,            0.006007,            0.006007
                 123,            0.025539,           0.0049648,            0.040477,             0.66002,             0.41049,             0.40133,             0.30083,            0.020562,           0.0043025,            0.038056,            0.005974,            0.005974,            0.005974
                 124,            0.024426,           0.0047182,             0.03832,             0.70836,             0.40426,             0.41101,             0.30182,            0.020787,            0.004397,            0.037293,            0.005941,            0.005941,            0.005941
                 125,            0.026244,           0.0050797,            0.038835,             0.64862,             0.44801,             0.40873,             0.30739,            0.020312,           0.0042788,            0.037611,            0.005908,            0.005908,            0.005908
                 126,            0.025951,            0.004994,            0.038266,             0.71942,             0.40031,             0.39709,              0.3036,            0.020048,           0.0042477,            0.037593,            0.005875,            0.005875,            0.005875
                 127,             0.02397,           0.0046122,            0.038718,             0.65872,             0.45404,             0.41789,             0.31749,            0.019855,           0.0042992,             0.03684,            0.005842,            0.005842,            0.005842
                 128,             0.02495,           0.0048662,            0.037148,             0.74565,             0.39708,             0.41654,              0.3139,            0.019887,           0.0043124,            0.036693,            0.005809,            0.005809,            0.005809
                 129,            0.025522,           0.0048823,            0.037589,             0.76592,             0.38093,               0.414,                0.31,            0.019432,           0.0043029,            0.036348,            0.005776,            0.005776,            0.005776
                 130,            0.024055,           0.0047162,            0.038152,             0.72748,             0.38737,             0.40886,              0.3087,            0.020262,           0.0042908,            0.036625,            0.005743,            0.005743,            0.005743
                 131,            0.024948,           0.0046792,            0.039202,             0.76079,             0.37763,             0.41544,             0.31757,            0.019975,           0.0042271,            0.036022,             0.00571,             0.00571,             0.00571
                 132,            0.024186,           0.0049133,            0.037528,             0.65078,             0.48124,             0.43806,             0.33638,            0.019421,            0.004143,            0.035899,            0.005677,            0.005677,            0.005677
                 133,            0.025752,           0.0048133,            0.039102,             0.77438,             0.38076,             0.42558,             0.32423,            0.020512,           0.0041976,            0.036298,            0.005644,            0.005644,            0.005644
                 134,            0.024876,           0.0048287,            0.037797,             0.63225,             0.45995,             0.43343,             0.32559,            0.018994,           0.0042313,            0.035924,            0.005611,            0.005611,            0.005611
                 135,              0.0247,           0.0050078,            0.036584,             0.66014,             0.46391,             0.43452,             0.33158,            0.019947,           0.0041854,            0.035723,            0.005578,            0.005578,            0.005578
                 136,            0.024921,           0.0049424,            0.037305,             0.65732,             0.44554,             0.43707,             0.32918,            0.019579,           0.0041932,            0.035287,            0.005545,            0.005545,            0.005545
                 137,            0.026462,            0.005093,            0.036072,             0.74277,             0.39754,             0.44562,             0.33579,            0.020166,           0.0042238,            0.034886,            0.005512,            0.005512,            0.005512
                 138,            0.024195,           0.0046473,            0.036105,             0.72827,             0.41414,             0.44473,             0.33236,            0.019547,           0.0041643,             0.03533,            0.005479,            0.005479,            0.005479
                 139,            0.025969,           0.0048092,            0.036642,             0.62737,             0.47078,             0.44499,             0.33646,            0.019246,           0.0041167,            0.034843,            0.005446,            0.005446,            0.005446
                 140,            0.023394,           0.0047407,            0.036533,              0.6277,              0.4785,             0.44386,             0.32815,            0.020433,            0.004236,            0.034712,            0.005413,            0.005413,            0.005413
                 141,            0.024617,           0.0049093,            0.037012,             0.69223,             0.45501,             0.45002,             0.34329,            0.019332,           0.0041144,            0.034401,             0.00538,             0.00538,             0.00538
                 142,            0.023704,            0.004595,            0.035573,             0.80539,               0.388,             0.45057,             0.34889,            0.018922,           0.0041209,             0.03413,            0.005347,            0.005347,            0.005347
                 143,            0.024453,           0.0049438,             0.03454,             0.70044,             0.44667,             0.46503,             0.35688,            0.019487,           0.0042118,            0.033598,            0.005314,            0.005314,            0.005314
                 144,            0.024418,            0.004809,             0.03434,             0.69862,             0.46157,             0.46613,             0.35436,            0.019076,           0.0041223,            0.033721,            0.005281,            0.005281,            0.005281
                 145,            0.023979,            0.004582,            0.035055,             0.72281,             0.44109,              0.4592,             0.34772,            0.019546,           0.0041709,            0.033739,            0.005248,            0.005248,            0.005248
                 146,             0.02437,           0.0045331,             0.03481,              0.7483,             0.44271,             0.46545,             0.36043,             0.01904,           0.0040304,            0.033781,            0.005215,            0.005215,            0.005215
                 147,             0.02469,           0.0046686,            0.036128,             0.74183,             0.44003,             0.46565,             0.35395,            0.018697,           0.0040945,            0.033586,            0.005182,            0.005182,            0.005182
                 148,            0.025207,           0.0049016,            0.035986,             0.71914,             0.45074,             0.46783,             0.35544,            0.020466,           0.0040993,            0.033441,            0.005149,            0.005149,            0.005149
                 149,            0.024115,           0.0047039,            0.033747,             0.76835,             0.44107,             0.47587,             0.36145,            0.019748,           0.0041364,            0.033166,            0.005116,            0.005116,            0.005116
                 150,            0.023996,           0.0045999,            0.036251,             0.77255,             0.42952,             0.46918,             0.35619,            0.019666,           0.0040593,            0.033805,            0.005083,            0.005083,            0.005083
                 151,            0.023914,            0.004723,            0.034224,             0.77681,             0.42479,             0.48294,             0.36548,            0.019449,           0.0040275,            0.032417,             0.00505,             0.00505,             0.00505
                 152,            0.024122,              0.0049,            0.036158,             0.75892,             0.45004,              0.4822,             0.36985,            0.019302,           0.0040641,            0.032598,            0.005017,            0.005017,            0.005017
                 153,            0.024336,           0.0047604,             0.03441,             0.76007,             0.44278,             0.48606,             0.36786,            0.019487,           0.0040548,            0.031849,            0.004984,            0.004984,            0.004984
                 154,            0.024191,           0.0046131,            0.034323,             0.65796,             0.50331,             0.48888,             0.37691,            0.018596,           0.0040353,            0.031979,            0.004951,            0.004951,            0.004951
                 155,             0.02296,           0.0046497,            0.033114,              0.6818,             0.47624,             0.49512,             0.38766,             0.01812,           0.0040268,             0.03149,            0.004918,            0.004918,            0.004918
                 156,            0.023885,            0.004536,            0.033793,              0.7641,             0.45571,             0.48932,             0.37381,            0.019465,           0.0039958,            0.031785,            0.004885,            0.004885,            0.004885
                 157,            0.023781,           0.0044726,            0.033623,             0.66415,             0.52395,             0.49456,             0.37786,            0.019027,           0.0040948,            0.032069,            0.004852,            0.004852,            0.004852
                 158,            0.023323,           0.0047812,            0.033835,             0.72199,             0.47662,             0.49192,             0.37676,            0.018621,           0.0040191,            0.031761,            0.004819,            0.004819,            0.004819
                 159,            0.023239,           0.0046638,            0.033747,             0.68478,             0.50697,             0.50084,             0.38409,            0.018755,           0.0040636,            0.031366,            0.004786,            0.004786,            0.004786
                 160,            0.024221,           0.0045518,             0.03283,             0.72079,             0.49703,             0.50477,             0.38583,            0.018783,           0.0040543,            0.031795,            0.004753,            0.004753,            0.004753
                 161,            0.022694,           0.0047115,            0.034017,             0.67477,             0.50387,             0.50864,             0.38786,             0.01924,            0.004073,            0.031071,             0.00472,             0.00472,             0.00472
                 162,            0.023815,           0.0046316,            0.033919,              0.7162,             0.49653,             0.50336,             0.38863,            0.018206,           0.0039798,            0.030909,            0.004687,            0.004687,            0.004687
                 163,            0.024626,           0.0046399,            0.032318,             0.72752,             0.48679,             0.50638,             0.38902,            0.018427,            0.003992,            0.030971,            0.004654,            0.004654,            0.004654
