               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 161,            0.018905,           0.0052547,           0.0095417,             0.88479,             0.79533,             0.87478,             0.75157,            0.013475,           0.0048096,           0.0074015,             0.00472,             0.00472,             0.00472
                 162,            0.018373,           0.0050569,           0.0090538,             0.88994,             0.79673,             0.86352,             0.72408,            0.014118,           0.0047976,           0.0072217,            0.004687,            0.004687,            0.004687
                 163,            0.019049,           0.0050784,            0.010214,             0.90052,             0.81205,             0.86354,             0.73472,            0.013665,           0.0047958,           0.0073914,            0.004654,            0.004654,            0.004654
                 164,            0.018166,           0.0048302,           0.0096925,             0.90167,             0.80237,             0.86619,             0.73824,             0.01415,           0.0048471,           0.0071469,            0.004621,            0.004621,            0.004621
                 165,            0.018492,           0.0050905,           0.0093326,             0.92098,             0.78148,             0.86322,             0.73337,            0.013279,           0.0048089,           0.0070962,            0.004588,            0.004588,            0.004588
                 166,            0.017876,           0.0050382,           0.0095839,             0.86737,             0.80537,             0.86522,             0.73725,            0.013881,           0.0048795,           0.0070259,            0.004555,            0.004555,            0.004555
                 167,            0.018353,           0.0051143,           0.0096645,             0.91235,             0.79653,             0.86142,             0.73857,            0.013869,           0.0047125,           0.0069256,            0.004522,            0.004522,            0.004522
                 168,            0.018548,           0.0052162,           0.0098247,             0.87668,             0.80525,             0.86586,              0.7396,            0.013316,           0.0047646,           0.0068044,            0.004489,            0.004489,            0.004489
                 169,            0.017973,           0.0051193,           0.0087449,             0.87022,               0.815,             0.86511,             0.73973,            0.013615,           0.0047976,            0.006746,            0.004456,            0.004456,            0.004456
                 170,            0.017802,           0.0049317,           0.0085947,              0.9051,             0.81187,             0.87712,             0.75114,            0.013207,           0.0046422,           0.0065271,            0.004423,            0.004423,            0.004423
                 171,            0.018071,           0.0051534,           0.0090763,             0.89296,             0.80738,                0.89,             0.76937,            0.013726,           0.0048231,           0.0066632,             0.00439,             0.00439,             0.00439
                 172,             0.01773,           0.0051578,           0.0095264,             0.83945,             0.83958,             0.87867,             0.75379,            0.013428,            0.004658,           0.0065941,            0.004357,            0.004357,            0.004357
                 173,            0.017759,           0.0051941,           0.0083715,             0.93739,             0.80899,             0.88516,             0.76153,             0.01359,           0.0047473,           0.0064084,            0.004324,            0.004324,            0.004324
                 174,            0.018281,           0.0049964,           0.0081521,             0.92136,             0.80917,             0.88834,             0.76023,            0.013393,           0.0046817,           0.0065414,            0.004291,            0.004291,            0.004291
                 175,            0.017764,           0.0049385,           0.0088616,             0.89214,             0.83622,             0.90009,             0.77818,            0.013074,           0.0047781,           0.0063774,            0.004258,            0.004258,            0.004258
                 176,            0.017254,           0.0047613,           0.0083284,             0.87413,             0.84245,             0.88317,             0.75954,             0.01299,           0.0047079,           0.0061617,            0.004225,            0.004225,            0.004225
                 177,            0.018101,           0.0050882,           0.0081713,             0.84924,             0.86831,             0.89347,             0.77104,            0.013119,           0.0046211,           0.0062047,            0.004192,            0.004192,            0.004192
                 178,            0.017854,            0.005027,           0.0076627,             0.88966,             0.86647,             0.89719,             0.78085,            0.013173,           0.0046933,           0.0061921,            0.004159,            0.004159,            0.004159
                 179,            0.017894,           0.0052732,           0.0090933,             0.84444,             0.86263,             0.89727,             0.77282,            0.013197,           0.0046992,           0.0061799,            0.004126,            0.004126,            0.004126
                 180,            0.018076,           0.0049347,           0.0081698,             0.88118,             0.85131,              0.8953,             0.76244,            0.013474,           0.0046595,           0.0060122,            0.004093,            0.004093,            0.004093
                 181,            0.018098,           0.0050128,           0.0086115,             0.91129,             0.86456,             0.90636,             0.78406,            0.012962,           0.0046182,           0.0060737,             0.00406,             0.00406,             0.00406
                 182,            0.017106,           0.0050481,           0.0076839,             0.87671,             0.86392,             0.89816,             0.77106,            0.013181,           0.0046794,            0.005856,            0.004027,            0.004027,            0.004027
                 183,            0.017537,           0.0047912,           0.0080428,             0.91819,             0.86124,             0.89209,             0.76915,             0.01298,            0.004597,           0.0059092,            0.003994,            0.003994,            0.003994
                 184,             0.01775,            0.004817,           0.0077435,             0.90151,             0.86046,             0.90762,             0.78567,            0.013328,           0.0046724,           0.0057442,            0.003961,            0.003961,            0.003961
                 185,            0.017215,           0.0047745,           0.0077021,             0.92219,             0.86558,             0.90446,             0.78012,             0.01295,           0.0045888,           0.0057346,            0.003928,            0.003928,            0.003928
                 186,            0.017489,           0.0048746,           0.0073914,             0.92002,             0.86897,             0.90175,             0.78379,             0.01323,           0.0046245,           0.0056152,            0.003895,            0.003895,            0.003895
                 187,            0.016962,           0.0048095,           0.0076475,             0.94244,             0.86764,             0.90902,             0.78565,             0.01293,           0.0045961,           0.0055387,            0.003862,            0.003862,            0.003862
                 188,            0.016986,           0.0048975,           0.0076001,             0.92867,             0.87264,             0.90279,             0.78618,            0.012387,           0.0045521,           0.0054961,            0.003829,            0.003829,            0.003829
                 189,            0.017807,           0.0048933,           0.0071515,             0.89232,             0.87504,             0.91753,             0.79017,            0.012821,           0.0045818,           0.0053753,            0.003796,            0.003796,            0.003796
                 190,            0.017023,           0.0047512,            0.007124,             0.93616,             0.86455,             0.91458,             0.80169,            0.012866,           0.0046104,           0.0053958,            0.003763,            0.003763,            0.003763
                 191,            0.016667,           0.0047638,            0.007051,             0.91187,             0.87133,              0.9166,             0.78883,            0.012343,           0.0045482,           0.0052547,             0.00373,             0.00373,             0.00373
                 192,            0.016228,           0.0046544,            0.006484,             0.93913,             0.86957,             0.91381,             0.79635,             0.01289,           0.0046302,            0.005158,            0.003697,            0.003697,            0.003697
                 193,            0.016682,           0.0045344,           0.0064297,             0.93705,             0.86708,             0.90818,             0.79159,            0.012545,           0.0045628,           0.0051422,            0.003664,            0.003664,            0.003664
                 194,            0.016585,           0.0046389,            0.006698,             0.94247,              0.8694,             0.90483,             0.78249,            0.012318,           0.0044929,            0.005222,            0.003631,            0.003631,            0.003631
                 195,             0.01716,           0.0046974,           0.0067893,             0.94482,             0.86815,              0.9175,             0.80347,            0.012306,           0.0045629,           0.0051162,            0.003598,            0.003598,            0.003598
                 196,            0.016778,           0.0047637,           0.0067656,             0.95405,             0.86802,             0.91626,             0.80445,            0.012393,           0.0044645,           0.0050246,            0.003565,            0.003565,            0.003565
                 197,            0.017385,           0.0048824,           0.0070596,             0.95497,             0.86462,             0.91847,             0.79487,            0.012389,           0.0045771,           0.0050963,            0.003532,            0.003532,            0.003532
                 198,            0.016053,           0.0045075,           0.0063394,             0.95498,              0.8759,             0.91699,             0.80359,            0.012028,           0.0045164,           0.0049273,            0.003499,            0.003499,            0.003499
                 199,             0.01667,             0.00471,           0.0063051,             0.94762,             0.87199,             0.91377,             0.79428,            0.012098,           0.0045003,           0.0048643,            0.003466,            0.003466,            0.003466
                 200,            0.016578,           0.0046608,           0.0064466,             0.95845,              0.8611,             0.91348,             0.80291,            0.012285,           0.0045191,            0.004879,            0.003433,            0.003433,            0.003433
                 201,            0.016607,           0.0045509,           0.0066268,             0.95719,             0.86907,             0.91486,             0.80483,            0.011849,            0.004552,           0.0048423,              0.0034,              0.0034,              0.0034
                 202,            0.015761,           0.0044664,           0.0064267,              0.9585,             0.86527,             0.91467,             0.79688,            0.012366,           0.0045019,           0.0047533,            0.003367,            0.003367,            0.003367
                 203,            0.015788,           0.0045592,           0.0066174,             0.95333,              0.8662,             0.92127,             0.80945,            0.011906,           0.0044518,           0.0047446,            0.003334,            0.003334,            0.003334
                 204,            0.015697,            0.004395,           0.0063529,             0.96018,             0.86927,             0.91978,             0.80767,            0.011893,           0.0044839,           0.0047048,            0.003301,            0.003301,            0.003301
                 205,            0.016202,           0.0047282,           0.0060692,             0.96075,             0.87034,             0.92228,             0.81323,             0.01179,            0.004445,           0.0046317,            0.003268,            0.003268,            0.003268
                 206,             0.01591,           0.0044348,            0.006148,             0.96131,             0.87257,             0.92167,             0.80563,             0.01204,            0.004506,            0.004571,            0.003235,            0.003235,            0.003235
                 207,            0.016039,           0.0045788,           0.0058979,             0.96449,             0.87288,             0.92824,             0.81665,            0.011816,           0.0045622,            0.004523,            0.003202,            0.003202,            0.003202
                 208,            0.015542,           0.0044328,            0.006226,              0.9605,             0.87084,             0.92535,             0.81821,             0.01164,           0.0044685,           0.0045011,            0.003169,            0.003169,            0.003169
                 209,             0.01585,           0.0046103,           0.0058269,             0.95607,             0.87067,             0.92453,             0.80885,            0.011616,           0.0043269,           0.0044375,            0.003136,            0.003136,            0.003136
                 210,              0.0156,           0.0045722,           0.0060198,              0.9681,             0.87013,             0.92616,              0.8222,            0.011488,           0.0044576,           0.0043539,            0.003103,            0.003103,            0.003103
                 211,            0.015113,           0.0044253,           0.0060387,              0.9717,             0.87326,             0.92955,              0.8166,            0.011713,           0.0043973,           0.0043316,             0.00307,             0.00307,             0.00307
                 212,            0.015764,           0.0043982,           0.0058892,             0.96811,             0.87156,              0.9333,             0.82563,            0.011607,           0.0043111,           0.0042999,            0.003037,            0.003037,            0.003037
                 213,            0.015368,           0.0044187,           0.0054935,             0.95765,              0.8728,             0.92843,             0.81486,            0.011801,           0.0043932,           0.0042333,            0.003004,            0.003004,            0.003004
                 214,            0.015302,           0.0043867,           0.0056195,             0.96683,             0.87775,             0.92612,             0.81553,            0.011887,           0.0043461,           0.0041773,            0.002971,            0.002971,            0.002971
                 215,            0.015043,           0.0043345,              0.0059,             0.96084,             0.87514,             0.92938,             0.81183,            0.011498,           0.0043503,           0.0041689,            0.002938,            0.002938,            0.002938
                 216,            0.015358,           0.0045544,           0.0056636,             0.96949,             0.87105,              0.9309,             0.82027,            0.011189,           0.0043571,           0.0041037,            0.002905,            0.002905,            0.002905
                 217,            0.015016,           0.0044224,           0.0059533,             0.95722,             0.87907,             0.92796,             0.81557,            0.011641,           0.0044175,           0.0040859,            0.002872,            0.002872,            0.002872
                 218,            0.014797,           0.0042254,           0.0057185,             0.95106,             0.88416,             0.92997,              0.8229,            0.011395,            0.004367,           0.0041013,            0.002839,            0.002839,            0.002839
                 219,            0.014718,           0.0043298,           0.0051686,             0.94367,             0.88733,             0.92867,             0.82288,            0.011546,           0.0043045,           0.0040358,            0.002806,            0.002806,            0.002806
                 220,            0.014945,           0.0042992,           0.0054977,             0.96604,             0.87743,             0.93464,             0.82981,            0.011248,           0.0044285,           0.0039734,            0.002773,            0.002773,            0.002773
                 221,            0.015003,           0.0043987,           0.0056632,              0.9689,             0.87907,              0.9297,             0.82339,              0.0112,           0.0043363,           0.0039438,             0.00274,             0.00274,             0.00274
                 222,            0.015241,           0.0046355,            0.005803,             0.96777,              0.8756,             0.93199,             0.82387,            0.011356,            0.004394,           0.0039188,            0.002707,            0.002707,            0.002707
                 223,            0.014131,           0.0043289,            0.005512,             0.96462,             0.87442,             0.92975,             0.82795,            0.011051,            0.004284,           0.0038478,            0.002674,            0.002674,            0.002674
                 224,            0.014592,           0.0042022,           0.0052933,             0.97726,             0.87856,             0.93097,             0.82619,             0.01121,            0.004282,           0.0037206,            0.002641,            0.002641,            0.002641
                 225,            0.014348,            0.004252,           0.0050865,             0.97561,             0.87814,             0.92535,             0.81491,            0.010867,           0.0043675,           0.0037397,            0.002608,            0.002608,            0.002608
                 226,            0.014536,           0.0044427,           0.0051088,               0.974,             0.88009,             0.92031,             0.81375,            0.011222,           0.0042491,           0.0037925,            0.002575,            0.002575,            0.002575
                 227,            0.014863,            0.004523,           0.0057793,             0.98201,             0.87675,             0.92964,             0.82511,            0.011125,           0.0043112,           0.0037001,            0.002542,            0.002542,            0.002542
                 228,            0.014557,           0.0042701,           0.0048858,             0.98172,              0.8775,             0.92868,             0.81773,            0.010968,           0.0042858,           0.0036803,            0.002509,            0.002509,            0.002509
                 229,            0.014565,           0.0043336,           0.0052556,             0.98053,              0.8762,             0.92773,             0.82849,            0.010587,           0.0041978,           0.0036721,            0.002476,            0.002476,            0.002476
                 230,            0.013971,           0.0041848,            0.005523,             0.97707,             0.87469,             0.92883,             0.82382,            0.010853,           0.0042525,           0.0036903,            0.002443,            0.002443,            0.002443
                 231,            0.013689,           0.0042475,            0.005326,             0.97224,             0.87607,             0.92868,              0.8302,            0.010648,           0.0043076,            0.003614,             0.00241,             0.00241,             0.00241
                 232,            0.014413,           0.0041997,           0.0056509,             0.98341,             0.87844,              0.9355,             0.83201,            0.010932,           0.0042493,           0.0035481,            0.002377,            0.002377,            0.002377
                 233,            0.013723,           0.0042687,           0.0052543,             0.98357,             0.87967,             0.94091,             0.84207,            0.010737,           0.0042373,           0.0035293,            0.002344,            0.002344,            0.002344
                 234,            0.013852,           0.0042427,           0.0050125,             0.98305,             0.87832,             0.93128,             0.82987,            0.010708,           0.0042343,           0.0034727,            0.002311,            0.002311,            0.002311
                 235,            0.013858,           0.0043007,           0.0047668,             0.98562,             0.87658,             0.93229,             0.83839,            0.010539,           0.0042116,           0.0033794,            0.002278,            0.002278,            0.002278
                 236,            0.013521,            0.004326,           0.0047913,             0.98788,             0.87781,             0.92994,             0.83762,            0.010476,           0.0041664,           0.0033345,            0.002245,            0.002245,            0.002245
                 237,             0.01353,           0.0042657,           0.0049138,             0.98636,             0.87914,             0.92946,              0.8315,            0.010481,           0.0041434,           0.0033235,            0.002212,            0.002212,            0.002212
                 238,            0.013776,             0.00418,            0.004897,             0.98799,             0.88055,             0.93369,             0.83138,             0.01091,           0.0041688,           0.0033007,            0.002179,            0.002179,            0.002179
                 239,             0.01395,           0.0041921,           0.0048228,             0.96678,             0.89055,             0.93414,             0.83712,            0.010883,           0.0042631,           0.0032665,            0.002146,            0.002146,            0.002146
                 240,            0.013714,           0.0043408,             0.00468,             0.96731,             0.88999,               0.936,             0.84403,            0.010452,           0.0041708,           0.0032271,            0.002113,            0.002113,            0.002113
                 241,            0.013528,           0.0041238,           0.0046953,             0.98618,             0.88021,             0.94234,             0.84701,            0.010448,           0.0041521,           0.0031847,             0.00208,             0.00208,             0.00208
                 242,            0.013331,           0.0041824,            0.004871,             0.98696,             0.87817,             0.93712,             0.84009,            0.010638,             0.00421,            0.003172,            0.002047,            0.002047,            0.002047
                 243,            0.013444,           0.0041441,           0.0045824,             0.98465,             0.87699,             0.93921,              0.8414,            0.010378,           0.0041154,            0.003145,            0.002014,            0.002014,            0.002014
                 244,            0.013616,           0.0040718,           0.0046498,             0.96281,             0.89257,             0.93619,             0.84242,            0.010604,           0.0041258,            0.003118,            0.001981,            0.001981,            0.001981
                 245,            0.013416,           0.0041352,            0.004668,              0.9647,             0.88999,             0.93809,             0.84986,            0.010334,           0.0040629,            0.003129,            0.001948,            0.001948,            0.001948
                 246,            0.012938,           0.0042063,           0.0046235,             0.97215,             0.88801,             0.93887,             0.85355,           0.0099938,           0.0041034,           0.0030739,            0.001915,            0.001915,            0.001915
                 247,            0.012715,           0.0042037,           0.0042275,             0.97075,             0.89008,             0.93809,             0.84658,            0.010138,           0.0040908,            0.003023,            0.001882,            0.001882,            0.001882
                 248,             0.01273,           0.0039498,           0.0043316,             0.97975,             0.89102,             0.93946,             0.84598,            0.010179,           0.0040936,            0.002989,            0.001849,            0.001849,            0.001849
                 249,            0.012713,           0.0039243,           0.0042808,             0.97944,             0.89304,             0.94245,              0.8508,           0.0099314,           0.0040734,           0.0029722,            0.001816,            0.001816,            0.001816
                 250,            0.012457,           0.0041028,           0.0047134,             0.98169,             0.89273,             0.93947,             0.84451,            0.010073,           0.0040364,           0.0029218,            0.001783,            0.001783,            0.001783
                 251,            0.012682,           0.0041415,            0.004228,             0.98169,             0.89266,             0.93823,             0.84815,           0.0098596,           0.0040176,           0.0028977,             0.00175,             0.00175,             0.00175
                 252,            0.012474,           0.0041912,           0.0045587,             0.98071,             0.89196,              0.9398,             0.85195,           0.0098625,           0.0039977,            0.002847,            0.001717,            0.001717,            0.001717
                 253,            0.012001,           0.0040075,           0.0041007,              0.9755,             0.89257,             0.93611,             0.84674,            0.010014,            0.004101,           0.0028236,            0.001684,            0.001684,            0.001684
                 254,            0.012295,           0.0038064,           0.0040403,             0.97071,             0.89274,             0.94258,             0.84907,            0.010238,            0.004111,           0.0028157,            0.001651,            0.001651,            0.001651
                 255,            0.012315,            0.004009,           0.0040162,              0.9734,             0.89106,             0.94204,             0.84686,            0.009845,            0.004094,           0.0027755,            0.001618,            0.001618,            0.001618
                 256,            0.012199,           0.0039644,           0.0040677,             0.97732,             0.89043,             0.94658,             0.85578,           0.0099153,             0.00408,           0.0027252,            0.001585,            0.001585,            0.001585
                 257,            0.012133,           0.0040473,           0.0041191,             0.97791,             0.89112,             0.94911,             0.85764,           0.0097631,           0.0040258,           0.0026869,            0.001552,            0.001552,            0.001552
                 258,            0.012103,           0.0039451,           0.0040795,             0.98116,             0.89286,             0.94892,             0.85754,           0.0097559,           0.0040455,           0.0026797,            0.001519,            0.001519,            0.001519
                 259,            0.012268,           0.0038404,           0.0038101,             0.98256,             0.89243,             0.94569,             0.86367,           0.0096894,           0.0040804,           0.0026609,            0.001486,            0.001486,            0.001486
                 260,            0.012108,           0.0039638,           0.0036662,             0.98349,             0.89166,             0.94295,             0.85663,             0.00974,           0.0040294,           0.0026304,            0.001453,            0.001453,            0.001453
                 261,            0.011773,           0.0038513,           0.0040216,             0.98472,             0.89203,             0.94252,             0.85674,           0.0096201,           0.0040436,           0.0025869,             0.00142,             0.00142,             0.00142
                 262,            0.011562,            0.003811,            0.003993,             0.98683,             0.89375,             0.94398,             0.85606,           0.0094813,           0.0039982,            0.002517,            0.001387,            0.001387,            0.001387
                 263,            0.011577,           0.0038365,           0.0035863,             0.98646,             0.89362,             0.95216,             0.86283,           0.0097339,           0.0040525,           0.0024919,            0.001354,            0.001354,            0.001354
                 264,            0.011597,           0.0040605,           0.0038119,              0.9855,             0.89319,             0.95065,             0.86328,           0.0095577,           0.0039414,           0.0024721,            0.001321,            0.001321,            0.001321
                 265,            0.011376,           0.0036773,           0.0035934,             0.98435,             0.89384,             0.95023,              0.8651,           0.0094383,           0.0039699,           0.0024504,            0.001288,            0.001288,            0.001288
                 266,            0.011522,           0.0038823,           0.0041582,             0.98368,             0.89419,             0.95934,             0.87424,           0.0095196,           0.0040512,           0.0024544,            0.001255,            0.001255,            0.001255
                 267,             0.01152,           0.0036674,           0.0036675,             0.98442,             0.89353,             0.95934,             0.87009,           0.0096176,           0.0040191,           0.0024366,            0.001222,            0.001222,            0.001222
                 268,            0.011564,            0.003924,           0.0035928,             0.98283,              0.8921,             0.95656,               0.875,            0.009552,            0.003979,           0.0024206,            0.001189,            0.001189,            0.001189
                 269,             0.01136,           0.0039733,           0.0035176,             0.98321,             0.89295,             0.95473,             0.87179,           0.0096137,           0.0040285,           0.0023719,            0.001156,            0.001156,            0.001156
                 270,               0.011,           0.0038921,           0.0032188,             0.98428,             0.89333,             0.94765,             0.86494,           0.0094191,           0.0039575,           0.0023486,            0.001123,            0.001123,            0.001123
                 271,            0.011161,           0.0038163,           0.0035573,             0.98557,              0.8928,             0.94982,             0.86721,           0.0094728,            0.003996,           0.0023222,             0.00109,             0.00109,             0.00109
                 272,            0.010959,            0.003724,           0.0033255,             0.98613,             0.89268,             0.94916,             0.86254,           0.0093199,           0.0040556,           0.0023002,            0.001057,            0.001057,            0.001057
                 273,            0.011133,           0.0039307,           0.0036541,             0.98555,             0.89263,             0.95302,               0.864,           0.0093156,           0.0039942,           0.0022762,            0.001024,            0.001024,            0.001024
                 274,            0.010906,           0.0038604,           0.0037797,             0.98503,             0.89287,             0.96185,             0.87622,           0.0093375,           0.0039427,           0.0022505,            0.000991,            0.000991,            0.000991
                 275,            0.011028,           0.0037682,           0.0036043,             0.98439,             0.89258,             0.96625,              0.8855,           0.0091849,           0.0039476,           0.0022247,            0.000958,            0.000958,            0.000958
                 276,            0.010935,           0.0038215,            0.003567,             0.98384,             0.89249,             0.96299,             0.88196,           0.0092574,           0.0039541,           0.0022006,            0.000925,            0.000925,            0.000925
                 277,            0.011154,           0.0036501,           0.0036733,             0.98491,             0.89328,             0.96642,             0.88127,           0.0091842,           0.0039823,           0.0021897,            0.000892,            0.000892,            0.000892
                 278,            0.010894,           0.0038721,           0.0034806,             0.98518,             0.89353,             0.96118,             0.87534,           0.0091873,           0.0039994,           0.0021726,            0.000859,            0.000859,            0.000859
                 279,            0.010645,           0.0037332,           0.0031084,             0.98546,             0.89354,             0.96756,             0.88294,           0.0092519,           0.0040147,           0.0021567,            0.000826,            0.000826,            0.000826
                 280,            0.010519,           0.0037537,           0.0031364,             0.98525,              0.8935,             0.96308,             0.88438,           0.0092677,           0.0040154,           0.0021352,            0.000793,            0.000793,            0.000793
                 281,            0.010713,           0.0036908,           0.0033204,             0.98485,             0.89291,             0.96373,             0.88061,           0.0091974,           0.0039581,           0.0021139,             0.00076,             0.00076,             0.00076
                 282,            0.010147,           0.0035047,           0.0031141,             0.98419,             0.89318,             0.96306,              0.8799,           0.0090979,           0.0039098,           0.0020941,            0.000727,            0.000727,            0.000727
                 283,            0.010399,           0.0037324,           0.0030936,             0.98414,             0.89294,              0.9714,             0.88539,           0.0090173,           0.0039079,           0.0020742,            0.000694,            0.000694,            0.000694
                 284,            0.010211,           0.0036629,           0.0033078,             0.98509,             0.89436,             0.97328,               0.891,           0.0089799,            0.003955,           0.0020402,            0.000661,            0.000661,            0.000661
                 285,            0.010267,           0.0034981,           0.0032143,              0.9846,             0.89523,             0.96181,             0.88473,           0.0089842,           0.0039371,           0.0020097,            0.000628,            0.000628,            0.000628
                 286,            0.010066,            0.003555,           0.0030602,             0.98227,             0.89606,              0.9688,             0.88856,           0.0089342,           0.0038849,           0.0020034,            0.000595,            0.000595,            0.000595
                 287,            0.010242,           0.0037466,           0.0036854,             0.98321,             0.89573,              0.9711,             0.89011,           0.0090574,           0.0039423,           0.0019819,            0.000562,            0.000562,            0.000562
                 288,            0.010213,           0.0036884,           0.0031933,             0.98413,             0.89528,             0.97112,             0.89159,            0.009037,           0.0039583,           0.0019614,            0.000529,            0.000529,            0.000529
                 289,            0.010015,           0.0036527,           0.0031321,             0.98475,             0.89503,             0.96564,             0.88282,           0.0089743,           0.0039491,           0.0019403,            0.000496,            0.000496,            0.000496
                 290,           0.0099745,           0.0037062,           0.0033755,             0.98535,              0.8949,             0.97134,             0.89124,           0.0089235,           0.0038963,           0.0019221,            0.000463,            0.000463,            0.000463
                 291,           0.0099286,           0.0034877,           0.0030804,             0.98582,             0.89476,             0.97134,             0.89294,           0.0088191,           0.0038833,           0.0019153,             0.00043,             0.00043,             0.00043
                 292,           0.0094393,           0.0034639,           0.0033145,             0.98629,              0.8947,             0.97145,             0.88898,           0.0089247,           0.0039344,           0.0019049,            0.000397,            0.000397,            0.000397
                 293,            0.009462,           0.0035536,            0.002747,             0.98638,             0.89479,             0.97268,             0.89224,           0.0088959,            0.003953,           0.0018876,            0.000364,            0.000364,            0.000364
                 294,            0.009359,           0.0035788,           0.0029753,             0.98638,             0.89485,             0.97707,              0.8974,           0.0087889,           0.0039194,           0.0018693,            0.000331,            0.000331,            0.000331
                 295,            0.009604,           0.0035988,           0.0029079,             0.98631,             0.89534,              0.9732,             0.89487,           0.0087808,           0.0038606,           0.0018514,            0.000298,            0.000298,            0.000298
                 296,            0.009334,           0.0034265,           0.0025305,             0.98627,             0.89505,              0.9732,             0.89369,           0.0087898,           0.0038696,           0.0018376,            0.000265,            0.000265,            0.000265
                 297,           0.0093402,           0.0035164,           0.0027581,              0.9866,             0.89452,             0.97707,              0.9003,           0.0087919,           0.0038606,           0.0018289,            0.000232,            0.000232,            0.000232
                 298,           0.0094488,            0.003615,           0.0029761,             0.98673,             0.89469,             0.97132,             0.89495,           0.0086677,           0.0038284,           0.0018186,            0.000199,            0.000199,            0.000199
                 299,           0.0093719,           0.0033351,           0.0027195,             0.98702,             0.89514,             0.97132,             0.89577,           0.0086521,           0.0038261,           0.0018096,            0.000166,            0.000166,            0.000166
